type,severity,matchup_id,seed,player_build_id,opponent_build_id,level,power,duration,winner,reason
LONG,REVIEW,L15_M0568,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0568:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:summoner:L15:fixed:0:track16:potion_default,T16_potion_disabled_L15_defensive_occultist_fixed,T16_potion_default_L15_summoner_fixed,15,2784 vs 2228,36.2,summoner,combatant_defeated
ANTI_STALL,REVIEW,L15_M0568,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0568:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:summoner:L15:fixed:0:track16:potion_default,T16_potion_disabled_L15_defensive_occultist_fixed,T16_potion_default_L15_summoner_fixed,15,2784 vs 2228,36.2,summoner,combatant_defeated
LONG,REVIEW,L15_M0581,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0581:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_default,T16_potion_default_L15_defensive_occultist_fixed,T16_potion_default_L15_funeral_burst_fixed,15,2784 vs 2814,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L15_M0581,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0581:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_default,T16_potion_default_L15_defensive_occultist_fixed,T16_potion_default_L15_funeral_burst_fixed,15,2784 vs 2814,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L15_M0582,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0582:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_potion_default_L15_funeral_burst_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2814 vs 2784,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L15_M0582,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0582:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_potion_default_L15_funeral_burst_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2814 vs 2784,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0583,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0583:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled,T16_potion_default_L15_defensive_occultist_fixed,T16_potion_disabled_L15_defensive_occultist_fixed,15,2784 vs 2784,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L15_M0583,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0583:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled,T16_potion_default_L15_defensive_occultist_fixed,T16_potion_disabled_L15_defensive_occultist_fixed,15,2784 vs 2784,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0584,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0584:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_potion_disabled_L15_defensive_occultist_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2784 vs 2784,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L15_M0584,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0584:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_potion_disabled_L15_defensive_occultist_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2784 vs 2784,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0585,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0585:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_disabled,T16_potion_default_L15_defensive_occultist_fixed,T16_potion_disabled_L15_funeral_burst_fixed,15,2784 vs 2814,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0586,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0586:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_potion_disabled_L15_funeral_burst_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2814 vs 2784,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0587,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0587:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:mental_controller:L15:fixed:0:track16:spell_behavior_disabled,T16_potion_default_L15_defensive_occultist_fixed,T16_spell_behavior_disabled_L15_mental_controller_fixed,15,2784 vs 2712,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0588,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0588:battle_lab_character_rework_20260525:mental_controller:L15:fixed:0:track16:spell_behavior_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_spell_behavior_disabled_L15_mental_controller_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2712 vs 2784,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0589,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0589:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:elemental_mixer:L15:fixed:0:track16:spell_behavior_disabled,T16_potion_default_L15_defensive_occultist_fixed,T16_spell_behavior_disabled_L15_elemental_mixer_fixed,15,2784 vs 2740,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0590,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0590:battle_lab_character_rework_20260525:elemental_mixer:L15:fixed:0:track16:spell_behavior_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_spell_behavior_disabled_L15_elemental_mixer_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2740 vs 2784,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0591,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0591:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:summoner:L15:fixed:0:track16:spell_behavior_disabled,T16_potion_default_L15_defensive_occultist_fixed,T16_spell_behavior_disabled_L15_summoner_fixed,15,2784 vs 2228,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0592,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0592:battle_lab_character_rework_20260525:summoner:L15:fixed:0:track16:spell_behavior_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_spell_behavior_disabled_L15_summoner_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2228 vs 2784,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0593,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0593:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:dot_pressure:L15:fixed:0:track16:spell_behavior_disabled,T16_potion_default_L15_defensive_occultist_fixed,T16_spell_behavior_disabled_L15_dot_pressure_fixed,15,2784 vs 2684,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0594,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0594:battle_lab_character_rework_20260525:dot_pressure:L15:fixed:0:track16:spell_behavior_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_default,T16_spell_behavior_disabled_L15_dot_pressure_fixed,T16_potion_default_L15_defensive_occultist_fixed,15,2684 vs 2784,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0609,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0609:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled,T16_potion_default_L15_funeral_burst_fixed,T16_potion_disabled_L15_defensive_occultist_fixed,15,2814 vs 2784,33.2,funeral_burst,combatant_defeated
LONG,REVIEW,L15_M0610,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0610:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_default,T16_potion_disabled_L15_defensive_occultist_fixed,T16_potion_default_L15_funeral_burst_fixed,15,2784 vs 2814,33.2,funeral_burst,combatant_defeated
LONG,REVIEW,L15_M0621,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0621:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_disabled,T16_potion_disabled_L15_defensive_occultist_fixed,T16_potion_disabled_L15_funeral_burst_fixed,15,2784 vs 2814,33.2,funeral_burst,combatant_defeated
LONG,REVIEW,L15_M0622,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0622:battle_lab_character_rework_20260525:funeral_burst:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled,T16_potion_disabled_L15_funeral_burst_fixed,T16_potion_disabled_L15_defensive_occultist_fixed,15,2814 vs 2784,33.2,funeral_burst,combatant_defeated
LONG,REVIEW,L15_M0623,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0623:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:mental_controller:L15:fixed:0:track16:spell_behavior_disabled,T16_potion_disabled_L15_defensive_occultist_fixed,T16_spell_behavior_disabled_L15_mental_controller_fixed,15,2784 vs 2712,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0624,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0624:battle_lab_character_rework_20260525:mental_controller:L15:fixed:0:track16:spell_behavior_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled,T16_spell_behavior_disabled_L15_mental_controller_fixed,T16_potion_disabled_L15_defensive_occultist_fixed,15,2712 vs 2784,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0625,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0625:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:elemental_mixer:L15:fixed:0:track16:spell_behavior_disabled,T16_potion_disabled_L15_defensive_occultist_fixed,T16_spell_behavior_disabled_L15_elemental_mixer_fixed,15,2784 vs 2740,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0626,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0626:battle_lab_character_rework_20260525:elemental_mixer:L15:fixed:0:track16:spell_behavior_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled,T16_spell_behavior_disabled_L15_elemental_mixer_fixed,T16_potion_disabled_L15_defensive_occultist_fixed,15,2740 vs 2784,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0627,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0627:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:summoner:L15:fixed:0:track16:spell_behavior_disabled,T16_potion_disabled_L15_defensive_occultist_fixed,T16_spell_behavior_disabled_L15_summoner_fixed,15,2784 vs 2228,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0628,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0628:battle_lab_character_rework_20260525:summoner:L15:fixed:0:track16:spell_behavior_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled,T16_spell_behavior_disabled_L15_summoner_fixed,T16_potion_disabled_L15_defensive_occultist_fixed,15,2228 vs 2784,34.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L15_M0629,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0629:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:dot_pressure:L15:fixed:0:track16:spell_behavior_disabled,T16_potion_disabled_L15_defensive_occultist_fixed,T16_spell_behavior_disabled_L15_dot_pressure_fixed,15,2784 vs 2684,33.2,dot_pressure,combatant_defeated
LONG,REVIEW,L15_M0630,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L15_M0630:battle_lab_character_rework_20260525:dot_pressure:L15:fixed:0:track16:spell_behavior_disabled:battle_lab_character_rework_20260525:defensive_occultist:L15:fixed:0:track16:potion_disabled,T16_spell_behavior_disabled_L15_dot_pressure_fixed,T16_potion_disabled_L15_defensive_occultist_fixed,15,2684 vs 2784,33.7,dot_pressure,combatant_defeated
LONG,REVIEW,L25_M0001,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0001:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L25:random:1,L25_starter_instrument_fixed,L25_starter_instrument_r1,25,1670 vs 1640,36.2,starter_instrument,combatant_defeated
ANTI_STALL,REVIEW,L25_M0001,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0001:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L25:random:1,L25_starter_instrument_fixed,L25_starter_instrument_r1,25,1670 vs 1640,36.2,starter_instrument,combatant_defeated
LONG,REVIEW,L25_M0002,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0002:battle_lab_character_rework_20260525:starter_instrument:L25:random:1:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0,L25_starter_instrument_r1,L25_starter_instrument_fixed,25,1640 vs 1670,36.2,starter_instrument,combatant_defeated
ANTI_STALL,REVIEW,L25_M0002,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0002:battle_lab_character_rework_20260525:starter_instrument:L25:random:1:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0,L25_starter_instrument_r1,L25_starter_instrument_fixed,25,1640 vs 1670,36.2,starter_instrument,combatant_defeated
LONG,REVIEW,L25_M0019,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0019:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0,L25_starter_instrument_fixed,L25_defensive_occultist_fixed,25,1670 vs 5534,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0020,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0020:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0,L25_defensive_occultist_fixed,L25_starter_instrument_fixed,25,5534 vs 1670,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0041,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0041:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default,L25_starter_instrument_fixed,T16_potion_default_L25_defensive_occultist_fixed,25,1670 vs 5534,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0042,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0042:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0,T16_potion_default_L25_defensive_occultist_fixed,L25_starter_instrument_fixed,25,5534 vs 1670,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0047,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0047:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled,L25_starter_instrument_fixed,T16_potion_disabled_L25_defensive_occultist_fixed,25,1670 vs 5534,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0048,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0048:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:starter_instrument:L25:fixed:0,T16_potion_disabled_L25_defensive_occultist_fixed,L25_starter_instrument_fixed,25,5534 vs 1670,32.7,defensive_occultist,combatant_defeated
STOMP,REVIEW,L25_M0071,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0071:battle_lab_character_rework_20260525:starter_instrument:L25:random:1:battle_lab_character_rework_20260525:summoner:L25:fixed:0,L25_starter_instrument_r1,L25_summoner_fixed,25,1640 vs 5694,14.2,summoner,combatant_defeated
STOMP,REVIEW,L25_M0072,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0072:battle_lab_character_rework_20260525:summoner:L25:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L25:random:1,L25_summoner_fixed,L25_starter_instrument_r1,25,5694 vs 1640,14.2,summoner,combatant_defeated
LONG,REVIEW,L25_M0075,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0075:battle_lab_character_rework_20260525:starter_instrument:L25:random:1:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0,L25_starter_instrument_r1,L25_defensive_occultist_fixed,25,1640 vs 5534,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0076,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0076:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L25:random:1,L25_defensive_occultist_fixed,L25_starter_instrument_r1,25,5534 vs 1640,32.7,defensive_occultist,combatant_defeated
STOMP,REVIEW,L25_M0095,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0095:battle_lab_character_rework_20260525:starter_instrument:L25:random:1:battle_lab_character_rework_20260525:summoner:L25:fixed:0:track16:potion_default,L25_starter_instrument_r1,T16_potion_default_L25_summoner_fixed,25,1640 vs 5694,14.2,summoner,combatant_defeated
STOMP,REVIEW,L25_M0096,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0096:battle_lab_character_rework_20260525:summoner:L25:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:starter_instrument:L25:random:1,T16_potion_default_L25_summoner_fixed,L25_starter_instrument_r1,25,5694 vs 1640,14.2,summoner,combatant_defeated
LONG,REVIEW,L25_M0097,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0097:battle_lab_character_rework_20260525:starter_instrument:L25:random:1:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default,L25_starter_instrument_r1,T16_potion_default_L25_defensive_occultist_fixed,25,1640 vs 5534,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0098,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0098:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:starter_instrument:L25:random:1,T16_potion_default_L25_defensive_occultist_fixed,L25_starter_instrument_r1,25,5534 vs 1640,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0103,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0103:battle_lab_character_rework_20260525:starter_instrument:L25:random:1:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled,L25_starter_instrument_r1,T16_potion_disabled_L25_defensive_occultist_fixed,25,1640 vs 5534,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0104,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0104:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:starter_instrument:L25:random:1,T16_potion_disabled_L25_defensive_occultist_fixed,L25_starter_instrument_r1,25,5534 vs 1640,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0129,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0129:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0,L25_mental_controller_fixed,L25_defensive_occultist_fixed,25,5566 vs 5534,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L25_M0129,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0129:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0,L25_mental_controller_fixed,L25_defensive_occultist_fixed,25,5566 vs 5534,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0130,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0130:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0,L25_defensive_occultist_fixed,L25_mental_controller_fixed,25,5534 vs 5566,36.2,mental_controller,combatant_defeated
LONG,REVIEW,L25_M0151,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0151:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default,L25_mental_controller_fixed,T16_potion_default_L25_defensive_occultist_fixed,25,5566 vs 5534,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L25_M0151,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0151:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default,L25_mental_controller_fixed,T16_potion_default_L25_defensive_occultist_fixed,25,5566 vs 5534,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0152,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0152:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0,T16_potion_default_L25_defensive_occultist_fixed,L25_mental_controller_fixed,25,5534 vs 5566,36.2,mental_controller,combatant_defeated
ANTI_STALL,REVIEW,L25_M0152,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0152:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0,T16_potion_default_L25_defensive_occultist_fixed,L25_mental_controller_fixed,25,5534 vs 5566,36.2,mental_controller,combatant_defeated
LONG,REVIEW,L25_M0157,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0157:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled,L25_mental_controller_fixed,T16_potion_disabled_L25_defensive_occultist_fixed,25,5566 vs 5534,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L25_M0157,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0157:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled,L25_mental_controller_fixed,T16_potion_disabled_L25_defensive_occultist_fixed,25,5566 vs 5534,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0158,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0158:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:mental_controller:L25:fixed:0,T16_potion_disabled_L25_defensive_occultist_fixed,L25_mental_controller_fixed,25,5534 vs 5566,36.2,mental_controller,combatant_defeated
LONG,REVIEW,L25_M0181,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0181:battle_lab_character_rework_20260525:mental_controller:L25:random:1:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0,L25_mental_controller_r1,L25_defensive_occultist_fixed,25,4790 vs 5534,34.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0182,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0182:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:battle_lab_character_rework_20260525:mental_controller:L25:random:1,L25_defensive_occultist_fixed,L25_mental_controller_r1,25,5534 vs 4790,34.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0203,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0203:battle_lab_character_rework_20260525:mental_controller:L25:random:1:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default,L25_mental_controller_r1,T16_potion_default_L25_defensive_occultist_fixed,25,4790 vs 5534,34.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0204,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0204:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_default:battle_lab_character_rework_20260525:mental_controller:L25:random:1,T16_potion_default_L25_defensive_occultist_fixed,L25_mental_controller_r1,25,5534 vs 4790,34.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0209,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0209:battle_lab_character_rework_20260525:mental_controller:L25:random:1:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled,L25_mental_controller_r1,T16_potion_disabled_L25_defensive_occultist_fixed,25,4790 vs 5534,34.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0210,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0210:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:track16:potion_disabled:battle_lab_character_rework_20260525:mental_controller:L25:random:1,T16_potion_disabled_L25_defensive_occultist_fixed,L25_mental_controller_r1,25,5534 vs 4790,34.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0279,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0279:battle_lab_character_rework_20260525:elemental_mixer:L25:random:1:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0,L25_elemental_mixer_r1,L25_defensive_occultist_fixed,25,3540 vs 5534,32.7,defensive_occultist,combatant_defeated
LONG,REVIEW,L25_M0280,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L25_M0280:battle_lab_character_rework_20260525:defensive_occultist:L25:fixed:0:battle_lab_character_rework_20260525:elemental_mixer:L25:random:1,L25_defensive_occultist_fixed,L25_elemental_mixer_r1,25,5534 vs 3540,32.7,defensive_occultist,combatant_defeated
